,lok-sabha,session,api-data,api-url,dateOfAttendance
166,15,8,"{'dateOfAttendance': '2011-08-11', 'presentCount': 381, 'absentCount': 78}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/08/11
167,15,8,"{'dateOfAttendance': '2011-08-12', 'presentCount': 330, 'absentCount': 129}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/08/12
168,15,8,"{'dateOfAttendance': '2011-08-16', 'presentCount': 346, 'absentCount': 113}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/08/16
169,15,8,"{'dateOfAttendance': '2011-08-17', 'presentCount': 374, 'absentCount': 85}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/08/17
170,15,8,"{'dateOfAttendance': '2011-08-18', 'presentCount': 380, 'absentCount': 79}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/08/18
171,15,8,"{'dateOfAttendance': '2011-08-19', 'presentCount': 344, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/08/19
172,15,8,"{'dateOfAttendance': '2011-08-23', 'presentCount': 340, 'absentCount': 119}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/08/23
173,15,8,"{'dateOfAttendance': '2011-08-24', 'presentCount': 377, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/08/24
174,15,8,"{'dateOfAttendance': '2011-08-25', 'presentCount': 380, 'absentCount': 79}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/08/25
175,15,8,"{'dateOfAttendance': '2011-08-26', 'presentCount': 367, 'absentCount': 92}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/08/26
176,15,8,"{'dateOfAttendance': '2011-08-27', 'presentCount': 315, 'absentCount': 144}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/08/27
177,15,8,"{'dateOfAttendance': '2011-08-29', 'presentCount': 334, 'absentCount': 125}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/08/29
178,15,8,"{'dateOfAttendance': '2011-08-30', 'presentCount': 341, 'absentCount': 118}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/08/30
179,15,8,"{'dateOfAttendance': '2011-09-02', 'presentCount': 252, 'absentCount': 207}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/09/02
180,15,8,"{'dateOfAttendance': '2011-09-05', 'presentCount': 363, 'absentCount': 96}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/09/05
181,15,8,"{'dateOfAttendance': '2011-09-06', 'presentCount': 384, 'absentCount': 75}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/09/06
182,15,8,"{'dateOfAttendance': '2011-09-07', 'presentCount': 377, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/09/07
183,15,8,"{'dateOfAttendance': '2011-09-08', 'presentCount': 353, 'absentCount': 106}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=8&locale=en,2011/09/08
184,15,9,"{'dateOfAttendance': '2011-11-22', 'presentCount': 324, 'absentCount': 136}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/11/22
185,15,9,"{'dateOfAttendance': '2011-11-23', 'presentCount': 357, 'absentCount': 103}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/11/23
186,15,9,"{'dateOfAttendance': '2011-11-24', 'presentCount': 353, 'absentCount': 107}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/11/24
187,15,9,"{'dateOfAttendance': '2011-11-25', 'presentCount': 323, 'absentCount': 137}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/11/25
188,15,9,"{'dateOfAttendance': '2011-11-28', 'presentCount': 313, 'absentCount': 147}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/11/28
189,15,9,"{'dateOfAttendance': '2011-11-29', 'presentCount': 343, 'absentCount': 117}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/11/29
190,15,9,"{'dateOfAttendance': '2011-11-30', 'presentCount': 332, 'absentCount': 128}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/11/30
191,15,9,"{'dateOfAttendance': '2011-12-01', 'presentCount': 328, 'absentCount': 132}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/12/01
192,15,9,"{'dateOfAttendance': '2011-12-02', 'presentCount': 296, 'absentCount': 164}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/12/02
193,15,9,"{'dateOfAttendance': '2011-12-07', 'presentCount': 375, 'absentCount': 85}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/12/07
194,15,9,"{'dateOfAttendance': '2011-12-08', 'presentCount': 383, 'absentCount': 77}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/12/08
195,15,9,"{'dateOfAttendance': '2011-12-09', 'presentCount': 345, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/12/09
196,15,9,"{'dateOfAttendance': '2011-12-12', 'presentCount': 345, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/12/12
197,15,9,"{'dateOfAttendance': '2011-12-13', 'presentCount': 372, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/12/13
198,15,9,"{'dateOfAttendance': '2011-12-14', 'presentCount': 389, 'absentCount': 71}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/12/14
199,15,9,"{'dateOfAttendance': '2011-12-15', 'presentCount': 351, 'absentCount': 109}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/12/15
200,15,9,"{'dateOfAttendance': '2011-12-16', 'presentCount': 317, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/12/16
201,15,9,"{'dateOfAttendance': '2011-12-19', 'presentCount': 365, 'absentCount': 95}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/12/19
202,15,9,"{'dateOfAttendance': '2011-12-20', 'presentCount': 387, 'absentCount': 73}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/12/20
203,15,9,"{'dateOfAttendance': '2011-12-21', 'presentCount': 403, 'absentCount': 58}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=9&locale=en,2011/12/21
204,15,10,"{'dateOfAttendance': '2012-03-12', 'presentCount': 357, 'absentCount': 102}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/03/12
205,15,10,"{'dateOfAttendance': '2012-03-13', 'presentCount': 376, 'absentCount': 83}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/03/13
206,15,10,"{'dateOfAttendance': '2012-03-14', 'presentCount': 377, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/03/14
207,15,10,"{'dateOfAttendance': '2012-03-15', 'presentCount': 368, 'absentCount': 91}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/03/15
208,15,10,"{'dateOfAttendance': '2012-03-16', 'presentCount': 378, 'absentCount': 81}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/03/16
209,15,10,"{'dateOfAttendance': '2012-03-19', 'presentCount': 380, 'absentCount': 79}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/03/19
210,15,10,"{'dateOfAttendance': '2012-03-20', 'presentCount': 386, 'absentCount': 73}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/03/20
211,15,10,"{'dateOfAttendance': '2012-03-21', 'presentCount': 382, 'absentCount': 77}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/03/21
212,15,10,"{'dateOfAttendance': '2012-03-22', 'presentCount': 382, 'absentCount': 77}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/03/22
213,15,10,"{'dateOfAttendance': '2012-03-26', 'presentCount': 354, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/03/26
214,15,10,"{'dateOfAttendance': '2012-03-27', 'presentCount': 383, 'absentCount': 77}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/03/27
215,15,10,"{'dateOfAttendance': '2012-03-28', 'presentCount': 386, 'absentCount': 74}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/03/28
216,15,10,"{'dateOfAttendance': '2012-03-29', 'presentCount': 396, 'absentCount': 64}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/03/29
217,15,10,"{'dateOfAttendance': '2012-03-30', 'presentCount': 322, 'absentCount': 138}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/03/30
218,15,10,"{'dateOfAttendance': '2012-04-24', 'presentCount': 301, 'absentCount': 159}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/04/24
219,15,10,"{'dateOfAttendance': '2012-04-25', 'presentCount': 314, 'absentCount': 146}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/04/25
220,15,10,"{'dateOfAttendance': '2012-04-26', 'presentCount': 327, 'absentCount': 133}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/04/26
221,15,10,"{'dateOfAttendance': '2012-04-27', 'presentCount': 306, 'absentCount': 154}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/04/27
222,15,10,"{'dateOfAttendance': '2012-04-30', 'presentCount': 273, 'absentCount': 187}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/04/30
223,15,10,"{'dateOfAttendance': '2012-05-02', 'presentCount': 349, 'absentCount': 111}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/05/02
224,15,10,"{'dateOfAttendance': '2012-05-03', 'presentCount': 363, 'absentCount': 97}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/05/03
225,15,10,"{'dateOfAttendance': '2012-05-04', 'presentCount': 338, 'absentCount': 121}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/05/04
226,15,10,"{'dateOfAttendance': '2012-05-07', 'presentCount': 345, 'absentCount': 114}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/05/07
227,15,10,"{'dateOfAttendance': '2012-05-08', 'presentCount': 381, 'absentCount': 78}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/05/08
228,15,10,"{'dateOfAttendance': '2012-05-09', 'presentCount': 360, 'absentCount': 99}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/05/09
229,15,10,"{'dateOfAttendance': '2012-05-10', 'presentCount': 360, 'absentCount': 99}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/05/10
230,15,10,"{'dateOfAttendance': '2012-05-11', 'presentCount': 299, 'absentCount': 160}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/05/11
231,15,10,"{'dateOfAttendance': '2012-05-13', 'presentCount': 342, 'absentCount': 117}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/05/13
232,15,10,"{'dateOfAttendance': '2012-05-14', 'presentCount': 358, 'absentCount': 101}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/05/14
233,15,10,"{'dateOfAttendance': '2012-05-15', 'presentCount': 356, 'absentCount': 103}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/05/15
234,15,10,"{'dateOfAttendance': '2012-05-16', 'presentCount': 385, 'absentCount': 74}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/05/16
235,15,10,"{'dateOfAttendance': '2012-05-17', 'presentCount': 354, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/05/17
236,15,10,"{'dateOfAttendance': '2012-05-18', 'presentCount': 316, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=10&locale=en,2012/05/18
